word,freq
traire,"1,82"
trait,"40,41"
traita,"2,43"
traitable,"0,07"
traitaient,"2,91"
traitait,"10,34"
traitant,"3,45"
traite,"34,87"
traitee,"4,87"
traitement,"11,08"
traitements,"3,58"
traitent,"1,15"
traiter,"20,27"
traiteront,"0,27"
traites,"13,86"
traiteur,"1,35"
traitez,"0,74"
traitons,"0,14"
traitre,"10,81"
traitres,"7,37"
traitresse,"1,15"
traitreusement,"1,01"
traitrise,"1,82"
traits,"60,27"
trajectoire,"5,54"
trajet,"14,66"
trajets,"2,03"
tram,"1,69"
trame,"6,35"
tramway,"5,54"
tramways,"2,09"
trancha,"4,39"
tranchait,"2,43"
tranchant,"8,17"
tranchante,"1,96"
tranche,"18,18"
tranchee,"25,4"
tranchees,"13,18"
trancher,"5,07"
tranches,"10,74"
tranquille,"77,5"
tranquillement,"26,82"
tranquilles,"14,46"
tranquillisant,"0,28"
tranquillisants,"0,88"
tranquillite,"10,81"
transaction,"0,34"
transactions,"0,95"
transatlantique,"2,77"
transbahute,"0,14"
transbahutent,"0,07"
transbahutes,"0,07"
transborder,"0,07"
transcendant,"0,48"
transcender,"0,2"
transcription,"1,08"
transcrit,"0,61"
transcrites,"0,14"
transcrive,"0,07"
transcrivis,"0,07"
transe,"3,51"
transes,"1,62"
transfere,"2,36"
transferee,"0,88"
transferer,"0,88"
transferes,"0,41"
transfert,"3,31"
transfigurait,"1,01"
transfigure,"1,35"
transfigurees,"0,14"
transfigurer,"0,47"
transforma,"3,11"
transformaient,"2,77"
transformait,"7,36"
transformant,"1,89"
transformation,"4,39"
transformations,"1,82"
transforme,"17,5"
transformee,"6,96"
transformees,"1,49"
transforment,"1,82"
transformer,"13,99"
transformes,"2,16"
transfuges,"0,68"
transfusion,"1,42"
transgresser,"0,61"
transgression,"1,08"
transgressons,"0,07"
transhumances,"0,07"
transi,"3,31"
transie,"0,74"
transis,"1,42"
transistor,"3,99"
transistors,"1,08"
transit,"2,97"
transition,"7,57"
transitions,"1,22"
transitoire,"1,01"
translation,"0,41"
translucide,"4,26"
translucides,"1,62"
transmet,"2,09"
transmets,"0,07"
transmettait,"1,89"
transmettez,"0,2"
transmettrai,"0,2"
transmettre,"7,7"
transmis,"5,68"
transmise,"1,69"
transmises,"1,22"
transmission,"3,24"
transmissions,"3,31"
transmutation,"1,22"
transparaissait,"1,42"
transparaitre,"1,15"
transparence,"10,68"
transparent,"12,7"
transparente,"12,23"
transparentes,"3,92"
transparents,"2,77"
transperce,"3,51"
transpercee,"1,08"
transpercer,"0,95"
transpirait,"3,51"
transpirant,"1,48"
transpiration,"3,24"
transpire,"2,43"
transpirer,"1,96"
transpires,"0,14"
transplantation,"0,14"
transport,"14,12"
transporta,"1,96"
transportaient,"1,76"
transportait,"4,86"
transportant,"1,69"
transporte,"10,88"
transportee,"3,65"
transportees,"1,15"
transportent,"1,28"
transporter,"10,34"
transporterait,"0,2"
transportes,"1,69"
transporteur,"0,48"
transportez,"0,54"
transports,"8,04"
transposable,"0,07"
transposaient,"0,27"
transsexuel,"0,07"
transsiberien,"0,07"
transversale,"1,62"
trapeze,"3,04"
trapezoidale,"0,27"
trappe,"5,41"
trappes,"1,08"
trappeur,"1,35"
trappiste,"0,27"
trapu,"4,86"
trapue,"1,76"
trapues,"0,81"
trapus,"1,62"
traquait,"1,22"
traque,"6,22"
traquee,"1,49"
traquees,"0,07"
traquenard,"1,35"
traquent,"0,47"
traquer,"1,96"
traques,"1,89"
traqueur,"0,34"
traqueuse,"0,07"
trauma,"0,47"
traumatise,"0,54"
traumatisme,"0,88"
travail,"223,99"
travailla,"2,09"
travaillaient,"9,12"
travaillais,"7,03"
travaillait,"27,84"
travaillant,"6,42"
travaille,"56,22"
travaillee,"1,29"
travaillent,"8,18"
travailler,"67,77"
travaillera,"0,74"
travaillerai,"1,01"
travaillerais,"0,41"
travaillerait,"1,28"
travailleras,"0,81"
travaillerent,"0,54"
travaillerez,"0,14"
travailleront,"0,14"
travailles,"3,18"
travailleur,"4,4"
travailleurs,"10,47"
travaillez,"3,58"
travailliez,"0,27"
travaillions,"1,08"
travailliste,"0,41"
travaillons,"1,62"
travaux,"39,46"
travee,"1,55"
travees,"2,09"
travelo,"0,88"
travers,"247,64"
traversa,25
traversai,"2,77"
traversaient,"7,91"
traversais,"2,43"
traversait,"19,86"
traversames,"1,42"
traversant,"16,08"
traverse,"61,68"
traversee,"19,26"
traversees,"3,92"
traversent,"7,57"
traverser,"37,57"
traversera,"0,68"
traverserent,"7,3"
traverses,"5,21"
traversez,"0,54"
traversin,"2,3"
traversions,"2,36"
traversons,"2,84"
travesti,"2,03"
travestis,"1,62"
travestissement,"0,68"
trebucha,"1,82"
trebuchait,"1,49"
trebuchant,"3,85"
trebuche,"2,56"
trebucher,"1,89"
trefle,"4,19"
trefonds,"2,91"
treillage,"1,01"
treille,"2,03"
treillis,"4,12"
treize,"20,95"
treizieme,"1,62"
trembla,"1,55"
tremblaient,"12,57"
tremblais,"2,97"
tremblait,"22,64"
tremblant,"11,42"
tremblante,"10,47"
tremblantes,"4,53"
tremblants,"2,23"
tremble,"18,64"
tremblees,"0,21"
tremblement,"15,95"
tremblements,"4,46"
tremblent,"5,68"
trembler,"21,96"
trembles,"2,03"
tremblez,"0,27"
tremblotait,"1,55"
tremblotant,"1,62"
tremblotante,"1,35"
tremblote,"2,37"
tremblotement,"0,07"
tremolo,"0,74"
tremolos,"0,41"
tremousserent,"0,07"
trempa,"1,82"
trempaient,"1,08"
trempait,"2,09"
trempant,"1,76"
trempe,"17,7"
trempee,"5,61"
trempees,"2,3"
tremper,"5,07"
trempes,"5,34"
trempette,"0,41"
tremplin,"1,28"
trentaine,"13,45"
trente,"84,19"
trepanee,"0,14"
trepaner,"0,34"
trepas,"1,55"
trepe,"1,49"
trepidant,"0,48"
trepidante,"0,61"
trepidantes,"0,14"
trepidation,"1,22"
trepied,"2,3"
trepignais,"0,27"
trepignait,"1,15"
trepignants,"0,07"
trepigne,"0,74"
trepignements,"0,54"
trepigner,"0,81"
tres,"1120,81"
tresor,"20,14"
tresorier,"1,62"
tresors,"14,53"
tressaillait,"1,55"
tressaille,"1,08"
tressaillement,"2,36"
tressaillements,"1,49"
tressailli,"1,22"
tressaillir,"4,12"
tressaillirent,"0,14"
tressaillit,"3,65"
tressauta,"0,27"
tresse,"3,18"
tressee,"1,89"
tressees,"1,01"
tresser,"1,69"
tresses,"3,65"
treteaux,"3,18"
treuil,"1,69"
treve,"11,15"
tri,"2,84"
triade,"0,07"
triades,"0,07"
triage,"1,55"
triait,"1,28"
triangle,"10,68"
triangles,"2,57"
triangulaire,"4,73"
triangulaires,"1,96"
tribord,"1,28"
tribu,"13,58"
tribulations,"1,15"
tribunal,15
tribunaux,"3,04"
tribune,"6,96"
tribunes,"2,03"
tribus,"4,66"
tribut,"2,16"
triche,"2,85"
tricher,"4,05"
tricherie,"1,15"
tricheries,"0,14"
triches,"0,27"
tricheur,"0,61"
tricheurs,"0,61"
trichez,"0,07"
tricolore,"6,08"
tricolores,"1,42"
tricot,"11,96"
tricotait,"3,04"
tricotant,"1,15"
tricote,"2,64"
tricoter,"3,11"
tricots,"2,23"
trier,"3,38"
trifouillait,"0,07"
trifouille,"0,41"
trimbalait,"1,15"
trimbale,"2,16"
trimbaler,"1,82"
trimbales,"0,34"
trimballaient,"0,2"
trimballe,"0,61"
trimballer,"0,81"
trimballera,"0,07"
trimbalons,"0,07"
trimer,"1,28"
trimestre,"4,8"
tringle,"1,56"
tringler,"1,01"
tringles,"1,83"
trinque,"0,95"
trinquer,"2,5"
trinqueras,"0,07"
trinquons,"0,27"
trio,"5,34"
triompha,"1,28"
triomphait,"3,65"
triomphal,"3,51"
triomphale,"4,26"
triomphalement,"3,38"
triomphant,"7,43"
triomphante,"5,41"
triomphants,"1,42"
triomphateur,"0,68"
triomphe,"32,5"
triompher,"4,46"
triomphes,"1,96"
trip,"1,22"
tripartite,"0,61"
tripe,"1,42"
tripes,"12,16"
triplait,"0,07"
triple,"8,99"
triplees,"0,2"
tripler,"0,27"
triples,"1,69"
triporteur,"5,27"
triporteurs,"0,34"
tripotais,"0,34"
tripote,"1,55"
tripoter,"2,3"
tripoterent,"0,07"
tripots,"0,41"
trique,"4,12"
trisaieule,"0,07"
triste,"86,89"
tristement,"11,82"
tristes,"18,72"
tristesse,"46,96"
tristesses,"1,76"
tritons,"0,2"
tritura,"0,27"
triturais,"0,14"
triturait,"1,08"
triturer,"1,22"
trivial,"1,28"
triviale,"0,81"
troc,"1,76"
trocs,"0,27"
troglodyte,"0,27"
trogne,"3,18"
trognon,"2,3"
trognons,"1,08"
troisieme,"88,58"
troisiemement,"0,54"
trombe,"7,23"
trombes,"2,09"
trombine,"1,01"
trombone,"0,54"
trombones,"0,88"
trompaient,"1,96"
trompais,"4,12"
trompait,"9,39"
trompant,"1,62"
trompe,"38,99"
trompee,"8,38"
trompent,"3,11"
tromper,"22,16"
tromperie,"1,69"
tromperies,"0,47"
trompes,"9,33"
trompette,"5,61"
trompettes,"5,88"
trompeur,"1,42"
trompeuse,"2,43"
trompeuses,"0,68"
trompez,"2,43"
tronais,"0,07"
tronait,"5,34"
tronant,"1,49"
tronc,"20,74"
tronche,"22,57"
tronches,"3,11"
troncon,"2,03"
tronconneuse,"0,95"
troncons,"1,96"
troncs,"15,88"
trone,"13,11"
trop,790
trophee,"2,57"
trophees,"2,36"
tropical,"1,28"
tropicale,"2,77"
tropicales,"1,42"
tropicaux,"1,15"
tropique,"0,2"
tropiques,"2,37"
troquer,"2,36"
troquet,"4,66"
troquets,"2,16"
trot,"10,41"
trots,"0,07"
trottait,"2,16"
trottant,"1,08"
trotte,"2,37"
trotter,"2,64"
trottina,"0,2"
trottinait,"1,55"
trottinant,"2,84"
trottiner,"1,62"
trottoir,"70,54"
trottoirs,"16,82"
trou,"76,08"
trouait,"1,22"
troubla,"3,51"
troublaient,"2,03"
troublait,"4,59"
troublant,"5,27"
troublante,"2,84"
troublantes,"1,08"
trouble,"45,41"
troublee,"5,21"
troubler,"8,45"
troubles,"13,91"
troue,5
trouee,"8,58"
trouees,"2,63"
trouer,"1,35"
troufions,"1,08"
trouillard,"1,01"
trouille,"14,46"
trouilles,"1,28"
troupe,"32,3"
troupeau,"16,28"
troupeaux,"9,26"
troupes,"73,11"
trous,"32,3"
trousse,"4,86"
trousseau,"5,41"
troussee,"0,81"
trousses,"4,32"
trouva,"59,53"
trouvai,"18,51"
trouvaient,"36,35"
trouvaille,"5,14"
trouvailles,"2,7"
trouvais,"37,84"
trouvait,"149,19"
trouvames,"2,7"
trouvant,"15,14"
trouvat,"3,85"
trouve,"302,02"
trouvee,"17,1"
trouvees,"2,91"
trouvent,"22,5"
trouver,"192,7"
trouvera,"11,42"
trouverai,"4,12"
trouveraient,"3,58"
trouverais,"4,93"
trouverait,"15,34"
trouveras,"3,78"
trouverent,"8,31"
trouverez,"5,61"
trouveriez,"0,41"
trouverions,"1,08"
trouverons,"1,55"
trouveront,"3,45"
trouves,"26,09"
trouvez,"14,12"
trouviez,"1,01"
trouvions,"6,28"
trouvons,"4,32"
truand,"2,57"
truands,"3,72"
truc,"51,15"
truchement,"2,43"
trucidant,"0,07"
trucs,"36,62"
truelle,"2,3"
truffe,"4,26"
truffes,"2,5"
truffier,"0,14"
truie,"2,16"
truite,"3,38"
truites,"4,53"
truque,"1,42"
truquees,"0,88"
tsar,"6,82"
tsariste,"0,27"
tsars,"1,15"
tsigane,"0,21"
tu,"2537,37"
tua,"2,03"
tuaient,"1,28"
tuais,"0,54"
tuait,"5,68"
tuant,"2,64"
tube,"11,35"
tubercule,"0,34"
tuberculeuses,"0,27"
tuberculeux,"1,82"
tuberculose,"3,04"
tubes,"9,12"
tubulures,"1,08"
tue,"73,58"
tuee,"6,49"
tuees,"0,95"
tuent,"3,31"
tuer,"65,54"
tuera,"1,42"
tuerai,"2,97"
tuerais,"1,15"
tuerait,"2,23"
tueras,"0,41"
tuerez,"0,2"
tuerie,"1,35"
tueries,"1,42"
tueriez,"0,07"
tuerons,"0,07"
tueront,"0,61"
tues,"13,16"
tueur,"7,3"
tueurs,"4,93"
tueuse,"0,27"
tueuses,"0,2"
tuez,"2,43"
tuile,"2,84"
tuiles,"10,54"
tulipe,"0,54"
tulipes,"2,36"
tulle,"3,31"
tulles,"0,2"
tumefie,"1,49"
tumefiees,"0,34"
tumeur,"1,28"
tumeurs,"0,61"
tumulte,"12,09"
tumultes,"1,01"
tumultueuse,"2,36"
tumultueux,"2,7"
tumulus,"1,35"
tunique,"8,04"
tuniques,"2,23"
tunnel,"12,3"
tunnels,"2,3"
tuons,"0,41"
turban,"6,08"
turbans,"1,22"
turbin,"3,92"
turbinaient,"0,14"
turbine,"1,35"
turbines,"0,2"
turbinez,"0,07"
turbo,"0,54"
turbulence,"1,15"
turbulences,"1,22"
turbulent,"1,49"
turent,"6,62"
turgescence,"0,07"
turlupinaient,"0,07"
turlupinent,"0,07"
turne,"1,76"
turpitude,"0,41"
turpitudes,"1,96"
turquoise,"3,38"
tut,"28,92"
tutelaire,"1,55"
tutelle,"2,43"
tuteur,"2,03"
tutoie,"2,36"
tutoiement,"1,82"
tutoierai,"0,07"
tutoyait,"1,76"
tutoyer,"2,84"
tutoyez,"0,07"
tutu,"2,77"
tuyau,"11,96"
tuyautait,"0,07"
tuyauterie,"0,68"
tuyauteries,"1,01"
tuyaux,"8,65"
tympan,"2,5"
tympans,"3,51"
type,"145,95"
types,"38,24"
typhon,"1,28"
typhus,"1,76"
typique,"2,3"
typiquement,"1,96"
typo,"1,01"
tyran,"4,59"
tyrannie,"2,43"
tyrannies,"0,07"
tyrannique,"2,03"
tyrans,"0,61"
tzars,"0,07"
tzigane,"1,15"
ubiquite,"1,82"
ulcere,"1,83"
ulceree,"1,15"
ulceres,"0,81"
ulterieur,"0,41"
ulterieure,"0,95"
ulterieurement,"2,03"
ulterieures,"0,81"
ultimatum,"1,55"
ultime,"21,49"
ultimes,"4,26"
ultrasensibles,"0,07"
ululement,"0,41"
un,"13946,36"
unanime,"4,66"
unanimement,"1,35"
unanimes,"1,42"
unanimite,"3,78"
une,"9830,81"
unes,"19,59"
uni,"6,35"
unie,"4,06"
unies,"6,28"
uniforme,"43,58"
uniformement,"4,05"
uniformes,"13,65"
uniformite,"1,35"
union,"29,19"
unique,"66,76"
uniquement,"24,66"
uniques,"3,38"
unir,"5,14"
unis,"8,24"
unissaient,"2,57"
unissais,"0,07"
unissait,"5,2"
unissant,"1,28"
unissent,"2,09"
unisson,"4,53"
unissons,"0,2"
unit,"3,51"
unite,"25,07"
unites,"15,34"
univers,"58,45"
universalite,"0,27"
universel,"6,76"
universelle,"8,51"
universitaire,"3,38"
universitaires,"2,37"
universite,"13,24"
universites,"1,76"
uns,"62,91"
untel,"2,77"
uranium,"0,47"
urbain,"1,89"
urbaine,"1,35"
urbaines,"0,34"
urbanistes,"0,34"
urgeait,"0,34"
urgence,"21,35"
urgences,"1,76"
urgent,"11,69"
urgente,"2,91"
urgentes,"1,49"
urinaient,"0,07"
urinait,"0,27"
urinant,"0,07"
urine,"6,48"
uriner,"1,35"
urne,"1,96"
urnes,"1,42"
usage,"43,31"
usagers,"0,95"
usages,"5,68"
usai,"0,41"
usaient,"1,49"
usait,"4,26"
usant,"2,5"
use,"20,6"
usee,"6,96"
usees,"4,73"
usent,"2,23"
user,"9,73"
uses,"6,14"
usez,"0,27"
usine,"28,58"
usines,"14,93"
usite,"0,2"
usites,"0,07"
ustensile,"1,35"
ustensiles,"3,92"
usuel,"0,41"
usuels,"0,47"
usure,10
usurier,"0,61"
usurpation,"1,35"
usurpees,"0,14"
uterin,"0,34"
uterus,"0,68"
utile,"25,14"
utilement,"1,49"
utiles,"8,72"
utilisable,"1,15"
utilisaient,"1,96"
utilisais,"0,47"
utilisait,"5,41"
utilisant,"3,72"
utilisation,"4,12"
utilise,"8,11"
utilisee,"1,69"
utilisees,"1,02"
utilisent,"1,49"
utiliser,"15,61"
utilisera,"0,14"
utiliserai,"0,2"
utiliserais,"0,14"
utilises,"2,29"
utilisez,"0,34"
utilisons,"0,07"
utilitaire,"1,22"
utilitaires,"0,47"
utilite,"6,49"
va,"694,59"
vacances,"81,69"
vacanciers,"1,89"
vacant,"2,57"
vacante,"1,42"
vacarme,"15,2"
vacations,"0,41"
vaccin,"4,12"
vaccinant,"0,07"
vaccinee,"0,2"
vacciner,"0,47"
vaccines,"0,2"
vache,"32,43"
vachement,"11,82"
vacherie,"3,18"
vacheries,"2,23"
vaches,"29,12"
vacilla,"1,69"
vacillaient,"0,54"
vacillait,"2,23"
vacillant,"3,04"
vacillante,"1,82"
vacillat,"0,07"
vacille,"2,57"
vaciller,"3,45"
vacuite,"1,42"
vadrouillait,"0,07"
vadrouille,"1,96"
vagabond,"4,8"
vagabondage,"1,76"
vagabonds,"3,11"
vagin,"2,09"
vague,"80,14"
vaguelette,"0,61"
vaguelettes,"2,23"
vaguement,"51,76"
vagues,"60,27"
vahine,"0,27"
vaillamment,"2,64"
vaillance,"2,03"
vaillant,"3,31"
vaillante,"2,43"
vaillants,"1,89"
vaille,"5,34"
vaillent,"0,2"
vain,"40,14"
vaincra,"0,27"
vaincraient,"0,07"
vaincre,"13,31"
vaincrons,"0,47"
vaincu,"12,56"
vaincue,5
vaincus,"7,84"
vaine,"8,18"
vainement,"12,09"
vaines,"5,2"
vainqueur,"10,94"
vainqueurs,"7,3"
vainquit,"0,14"
vains,"3,51"
vais,280
vaisseau,"7,23"
vaisseaux,"5,2"
vaisselier,"0,61"
vaisselle,"24,93"
vaisselles,"1,01"
valable,"8,65"
valables,"1,76"
valaient,"5,27"
valait,"41,62"
valant,"1,49"
valdingue,"1,01"
valent,"8,58"
valet,"13,65"
valets,"6,15"
valeur,"40,74"
valeureux,"2,23"
valeurs,"11,55"
valez,"0,54"
valide,"5,14"
valides,"1,82"
valise,"47,43"
valises,"22,91"
vallee,"30,14"
vallees,"5,54"
vallon,"5,74"
vallonnait,"0,07"
vallonnements,"1,22"
vallons,"1,15"
valoche,"2,03"
valoches,"1,35"
valoir,"9,32"
valorisant,"0,14"
valoriser,"0,2"
valorises,"0,14"
valse,"8,38"
valser,"2,43"
valserent,"0,07"
valses,"1,42"
valseur,"1,08"
valseurs,"0,14"
valu,"9,39"
valut,"4,06"
valve,"0,47"
valves,"0,54"
vamp,"1,22"
vampire,"1,82"
vampires,"1,42"
vandales,"0,41"
vandalisme,"1,55"
vanille,"3,38"
vanite,"16,49"
vanites,"1,49"
vaniteux,"2,3"
vanna,"1,96"
vanne,"4,19"
vannee,"0,27"
vannes,"4,26"
vanneurs,"0,07"
vantaient,"1,49"
vantail,"2,23"
vantais,"0,41"
vantait,"4,46"
vantant,"1,42"
vante,"4,46"
vantent,"1,15"
vanter,"7,5"
vanterai,"0,07"
vanterais,"0,07"
vantes,"0,2"
vapes,"0,74"
vapeur,"19,12"
vapeurs,"7,64"
vaporeuse,"1,76"
vaporeux,"2,3"
vaporisa,"0,34"
vaporisateur,"0,74"
vaporiser,"0,34"
vaquait,"1,28"
varech,"2,43"
variable,"1,9"
variait,"1,22"
variantes,"2,57"
variation,"1,08"
variations,"5,2"
varices,"1,76"
varie,"2,7"
variees,"2,16"
varier,"1,76"
varies,"3,11"
variete,"6,42"
varietes,"3,31"
variole,"0,34"
vas,"136,35"
vasculaires,"0,2"
vase,"26,76"
vaseline,"1,28"
vases,"6,22"
vaseux,"1,69"
vasistas,"3,85"
vassal,"1,49"
vassaux,"2,77"
vaste,"55,61"
vastes,"16,15"
vaudeville,"1,55"
vaudou,"0,82"
vaudous,"0,07"
vaudra,"3,51"
vaudrait,"11,08"
vaudront,"0,47"
vaurien,"1,89"
vauriens,"0,41"
vaut,"69,39"
vautour,"2,57"
vautours,"1,82"
vautre,"3,38"
vautree,"1,55"
vautrer,"1,62"
vautrerais,"0,07"
vautres,"2,16"
veau,"13,92"
veaux,"3,04"
veces,"1,08"
vecteur,"0,27"
vecteurs,"0,14"
vecu,"60,14"
vecue,"5,54"
vecues,"2,9"
vecumes,"0,41"
vecurent,"1,15"
vecus,"3,24"
vecut,"4,73"
vedette,"13,92"
vedettes,"6,96"
vegetal,"3,98"
vegetale,"3,85"
vegetalienne,"0,07"
vegetarien,"1,08"
vegetarienne,"0,68"
vegetation,"8,85"
vegetative,"1,01"
vegetaux,"1,96"
vegete,"0,14"
vehemence,"5,07"
vehement,"1,49"
vehemente,"1,89"
vehementes,"1,22"
vehements,"1,28"
vehicule,"15,33"
vehicules,"7,23"
veillaient,"2,7"
veillait,"8,92"
veillant,"1,76"
veille,"95,82"
veillee,"5,47"
veillees,"3,72"
veillent,"1,96"
veiller,"12,91"
veillera,"0,61"
veillerai,"0,34"
veilles,"1,96"
veilleur,"3,31"
veilleurs,"0,68"
veilleuse,"6,89"
veilleuses,"1,69"
veillez,"0,68"
veinard,"1,69"
veinarde,"0,48"
veine,"16,89"
veines,"20,14"
veineux,"0,07"
veinules,"1,08"
velleite,"1,55"
velleites,"2,36"
velo,"24,32"
velocite,"1,08"
velomoteur,"1,22"
velos,"4,12"
velours,"35,88"
veloute,"4,12"
veloutee,"1,56"
velouteux,"0,07"
velu,"2,43"
velue,"2,5"
velues,"1,76"
venaient,"73,65"
venais,"29,86"
venait,"271,89"
venales,"0,41"
venant,"32,43"
vend,"8,65"
vendaient,"2,23"
vendais,"0,95"
vendait,"9,93"
vendanges,"2,43"
vendant,"2,3"
vende,"0,61"
vendent,"3,04"
vendetta,"0,74"
vendeur,"4,93"
vendeurs,"4,59"
vendeuse,"7,09"
vendeuses,"2,03"
vendez,"1,22"
vendions,"1,01"
vendit,"1,96"
vendons,"0,2"
vendra,"0,61"
vendrai,"0,54"
vendrais,"0,47"
vendrait,"1,08"
vendre,"30,81"
vendredi,"18,31"
vendredis,"0,74"
vendrons,"0,07"
vends,"4,86"
vendu,"16,76"
vendue,"3,91"
vendues,"1,29"
vendus,"3,24"
veneneux,"1,22"
venerable,"5,48"
venerables,"1,82"
venerait,"1,35"
veneration,"2,7"
venere,"1,69"
venerer,"0,88"
veneres,"0,74"
venerienne,"0,2"
venez,"41,42"
venge,"4,73"
vengeait,"2,3"
vengeance,"15,88"
vengeances,"1,15"
venger,"12,09"
vengera,"0,34"
vengerai,"0,41"
vengeur,"2,57"
veniez,"3,24"
venimeux,"1,69"
venin,"2,97"
venions,"5,88"
venir,"196,01"
venons,"8,18"
vent,"207,64"
vente,"13,04"
ventes,"6,01"
ventilateur,"2,09"
ventilation,"0,47"
ventilos,"0,07"
ventouse,"1,76"
ventouses,"2,91"
ventral,"0,27"
ventrale,"1,01"
ventre,"136,62"
ventres,"5,34"
ventricules,"0,07"
ventru,"1,82"
ventrues,"0,34"
vents,"12,64"
venu,"158,38"
venue,"83,65"
venues,"21,49"
venus,"50,2"
ver,"5,61"
veracite,"0,74"
veranda,"9,12"
verandas,"1,08"
verbal,"1,89"
verbale,"2,57"
verbales,"1,76"
verbe,"8,38"
verbes,"1,55"
verdatre,"6,62"
verdatres,"3,11"
verdeur,"1,01"
verdi,"1,15"
verdict,5
verdies,"0,27"
verdir,"0,2"
verdure,"10,14"
vereux,"1,22"
verge,"3,65"
verger,"5,88"
vergers,"5,81"
verges,"1,76"
verglas,"1,62"
vergogne,"4,05"
veridique,"1,69"
verifia,"2,91"
verifiais,"0,68"
verifiait,"2,5"
verifiant,"1,49"
verification,"2,5"
verifie,"8,45"
verifier,"22,09"
verifierai,"0,2"
verifies,"0,14"
verifiez,"0,47"
verifions,"0,14"
veritable,"48,51"
veritablement,"5,88"
veritables,"7,57"
verite,"133,38"
verites,"7,5"
vermeil,"2,23"
vermeilles,"1,08"
vermillon,"2,1"
vermine,"4,46"
vermines,"0,47"
vermoulu,"1,15"
vermoulue,"1,22"
vermoulues,"0,47"
verni,"5,74"
vernie,"2,17"
vernies,"2,3"
vernis,"13,52"
vernissage,"1,35"
vernissees,"1,49"
verole,"5,01"
verra,"26,28"
verrai,"10,54"
verraient,"2,23"
verrais,"6,49"
verrait,"16,76"
verras,"23,78"
verre,"175,2"
verres,"54,86"
verrez,"18,51"
verriere,"4,6"
verrieres,"1,56"
verriez,"0,81"
verrions,"1,01"
verrons,"7,57"
verront,"2,7"
verroterie,"1,01"
verroteries,"0,41"
verrou,"7,64"
verrouillage,"0,54"
verrouille,"1,08"
verrouillee,"1,22"
verrouiller,"0,47"
verrous,"4,39"
verrue,"1,76"
verrues,"1,35"
vers,"999,19"
versa,"10,68"
versai,"1,08"
versaient,"1,55"
versais,"0,47"
versait,"5,61"
versant,"13,92"
versants,"1,83"
verse,"17,84"
versement,"0,61"
verser,"9,86"
versera,"0,41"
verset,"2,03"
versets,"2,36"
versez,"0,27"
version,"11,01"
versions,"1,96"
verso,"1,82"
vert,"91,01"
verte,"38,45"
vertebrale,"2,36"
vertebre,"0,54"
vertebres,"2,57"
vertement,"1,08"
vertes,"23,72"
vertex,"1,22"
vertical,"3,92"
verticale,"10,34"
verticalement,"3,31"
verticales,"3,52"
verticaux,"2,77"
vertige,"24,26"
vertiges,"2,36"
vertigineuse,"4,86"
vertigineuses,"1,35"
vertigineux,"4,19"
verts,"26,62"
vertu,"24,05"
vertueuse,"1,42"
vertueuses,"0,68"
vertueux,"1,69"
vertus,"14,39"
verve,"3,04"
verveine,"1,76"
vessie,"2,23"
veste,"55,68"
vestes,"5,95"
vestiaire,"9,86"
vestiaires,"2,57"
vestibule,"12,43"
vestige,"1,62"
vestiges,"6,15"
vestimentaire,"1,76"
vestimentaires,"1,08"
veston,"15,27"
vestons,"1,28"
vetement,"15,34"
vetements,"74,8"
veteran,"1,28"
veterans,"1,15"
veterinaire,"4,6"
vetir,"3,18"
vetu,"30,68"
vetue,"18,24"
vetues,"5,47"
vetus,"14,05"
vetuste,"2,03"
vetustes,"1,15"
veuf,"4,73"
veuille,"8,45"
veuillent,"1,08"
veuilles,"1,28"
veuillez,"8,99"
veulent,"39,05"
veulerie,"2,36"
veut,"210,61"
veuvage,"2,5"
veuve,"32,7"
veuves,"4,73"
veux,"377,97"
vexations,"1,15"
vexe,"10,27"
vexee,"2,43"
vexer,"2,57"
via,"5,41"
viables,"0,27"
viande,"41,42"
viander,"0,14"
viandes,"3,65"
vibrait,"6,22"
vibrant,"4,53"
vibrante,"3,78"
vibration,"8,58"
vibrations,"4,05"
vibre,"3,78"
vibrer,"8,31"
vicaire,"2,23"
vice,"13,45"
vicelard,"1,49"
vicelards,"0,81"
vices,5
vicieuse,"2,5"
vicieux,"6,76"
vicissitudes,"2,03"
vicomte,"5,61"
victime,"28,45"
victimes,"17,77"
victoire,"57,23"
victoires,"6,01"
victorieuse,"4,73"
victorieusement,"1,82"
victorieuses,"1,35"
victorieux,"3,24"
victuailles,"4,19"
vida,"9,32"
vidai,"1,22"
vidaient,"1,76"
vidait,"5,95"
vidange,"1,42"
vidangeurs,"0,2"
vidangez,"0,07"
vidant,"2,84"
vide,"201,75"
videe,"4,26"
videes,"1,42"
vident,"1,49"
video,"0,94"
videos,"0,2"
vider,"16,82"
videras,"0,07"
viderent,"1,35"
vides,"50,55"
videz,"0,27"
vie,"835,47"
vieil,"51,22"
vieillard,"37,77"
vieillardes,"0,34"
vieillards,"16,69"
vieille,"232,43"
vieilleries,"1,62"
vieilles,"63,17"
vieillesse,"14,39"
vieilli,"12,23"
vieillie,"2,16"
vieillir,"8,58"
vieillis,"2,36"
vieillissait,"2,5"
vieillissant,"3,11"
vieillissement,"2,5"
vieillissent,"0,88"
vieillit,"3,45"
vieillot,"1,28"
viendra,"23,11"
viendrai,"5,95"
viendraient,"6,35"
viendrais,"2,7"
viendrait,"20,27"
viendras,"3,85"
viendrez,"4,05"
