item,ntrials,err,rt,sd,rtz,nused
coui,21,0.095238095238095,739.315789473684,256.397489290788,-0.373974290906914,19
veticouse,23,0,752.04347826087,105.92642311824,-0.296288206433721,23
tatrapanément,22,0,881.666666666667,232.994062871425,0.432177218171013,21
voujourne,23,0,667.739130434783,119.814712023989,-0.59680648633964,23
siliver,22,0.045454545454545,809.190476190476,207.189193503816,-0.000338929510428,21
furonviclir,22,0,802.09090909091,253.425091607514,-0.06939031703396,22
tourvigard,23,0,773.608695652174,182.554783590728,-0.088509967707461,23
aloument,24,0.041666666666667,832.681818181818,263.859700519882,0.138730823553959,22
perc,23,0.043478260869565,692.863636363636,108.225644111227,-0.366373505769196,22
cerleupele,24,0,714.791666666667,152.643938960737,-0.446609502479143,24
